phi,CH4,N2,O2,density,Cp,viscosity,thermal_conductivity,total enthalpy
0.3,0.017221268884302657,0.7537915667200454,0.2289871643956519,1.1560892833711587,1031.0502731572615,1.8440128356909096e-05,0.02674002076723534,-78132.824494448
0.4,0.02283063434810093,0.7494891818114285,0.22768018384047048,1.1510046993868857,1037.8880061311343,1.8377779029717214e-05,0.02682010337959112,-104203.83393380744
0.5,0.02837633052851681,0.7452356312613029,0.22638803821018036,1.1460216041048934,1044.648127196634,1.8316522147906735e-05,0.026898759953235624,-129978.92354074158
0.6,0.03385943532854184,0.7410300883177666,0.2251104763536915,1.1411369889668141,1051.331950301457,1.8256329450839814e-05,0.026976028962742767,-155463.1031544646
0.7,0.03928100245624755,0.736871744786429,0.22384725275732348,1.136347963166075,1057.940759900052,1.819717363627089e-05,0.027051947487647544,-180661.27016190128
0.8,0.044642062099854864,0.7327598105126311,0.22259812738751417,1.131651747942869,1064.4758117765207,1.813902832046128e-05,0.02712655127602402,-205578.21263525094
0.9,0.04994362158032664,0.7286935128809071,0.22136286553876622,1.127045671207633,1070.9383338401167,1.808186800024537e-05,0.027199874804575447,-230218.61236508316
1.0,0.05518666598235156,0.7246720963310207,0.22014123768662783,1.122527162471166,1077.329526894407,1.802566801693963e-05,0.02727195133545981,-254587.04779300315
